source_prefix	source_id	source_name	relation	target_prefix	target_id	type	source
ARI	0001028	Autoimmune encephalitis	skos:exactMatch	icd10cm	NoTermFound	manual-absent	github:aaronabend
ARI	0001098	Hemophilia B Leyden	skos:exactMatch	MONDO	0850054	manual	github:linikujp
ARI	0001098	Hemophilia B Leyden	skos:exactMatch	ORPHA	617930	manual	github:linikujp
ARI	0001090	Essential mixed cryoglobulinemia	skos:exactMatch	MONDO	0007407	manual	github:linikujp
ARI	0001090	Essential mixed cryoglobulinemia	skos:exactMatch	ORPHA	91138	manual	github:linikujp
ARI	0001019	Antisynthetase syndrome	skos:exactMatch	MONDO	0019344	manual	github:linikujp
ARI	0001019	Antisynthetase syndrome	skos:exactMatch	ORPHA	81	manual	github:linikujp
ARI	0001056	Birdshot chorioretinopathy	skos:exactMatch	omop	4334133	manual	github:KrishnaTO
ARI	0001002	Acquired hemophilia	skos:exactMatch	MONDO	0019139	manual	github:KrishnaTO
ARI	0001002	Acquired hemophilia	skos:exactMatch	ncit	C197822	manual	github:KrishnaTO
ARI	0001002	Acquired hemophilia	skos:exactMatch	icd10cm	D68.311	manual	github:KrishnaTO
ARI	0001002	Acquired hemophilia	skos:exactMatch	umls	C1096116	manual	github:KrishnaTO
ARI	0001003	Acute disseminated encephalomyelitis	skos:exactMatch	MONDO	0019383	manual	github:KrishnaTO
ARI	0001003	Acute disseminated encephalomyelitis	skos:exactMatch	icd10cm	G04.0	manual	github:KrishnaTO
ARI	0001003	Acute disseminated encephalomyelitis	skos:exactMatch	ORPHA	83597	manual	github:KrishnaTO
ARI	0001004	Acute febrile mucocutaneous lymph node syndrome	skos:exactMatch	MONDO	0012727	manual	github:KrishnaTO
ARI	0001005	Acute lichenoid pityriasis	skos:exactMatch	umls	C0162852	manual	github:KrishnaTO
ARI	0001006	Addison's disease	skos:exactMatch	ORPHA	85138	manual	github:KrishnaTO
ARI	0001008	Adult onset Still's disease	skos:exactMatch	ORPHA	829	manual	github:KrishnaTO
ARI	0001002	Acquired hemophilia	skos:exactMatch	ORPHA	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001002	Acquired hemophilia	skos:exactMatch	DOID	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001004	Acute febrile mucocutaneous lymph node syndrome	skos:exactMatch	ORPHA	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001005	Acute lichenoid pityriasis	skos:exactMatch	DOID	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001005	Acute lichenoid pityriasis	skos:exactMatch	ORPHA	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001065	Chronic Lyme disease	skos:exactMatch	omop	19137845	manual	github:KrishnaTO
ARI	0001065	Chronic Lyme disease	skos:exactMatch	omop	440638	manual-negative	github:KrishnaTO
ARI	0001065	Chronic Lyme disease	skos:exactMatch	omop	4141757	manual-negative	github:KrishnaTO
ARI	0001065	Chronic Lyme disease	skos:exactMatch	SNOMEDCT	23502006	manual-negative	github:KrishnaTO
ARI	0001065	Chronic Lyme disease	skos:exactMatch	SNOMEDCT	33937009	manual-negative	github:KrishnaTO
ARI	0001106	Immune Dysregulation, Polyendocrinopathy, Enteropathy, X-Linked Syndrome	skos:exactMatch	MONDO	0010580	manual	github:AnjaliRH
ARI	0001106	Immune Dysregulation, Polyendocrinopathy, Enteropathy, X-Linked Syndrome	skos:exactMatch	OMIM	304790	manual	github:AnjaliRH
ARI	0001106	Immune Dysregulation, Polyendocrinopathy, Enteropathy, X-Linked Syndrome	skos:exactMatch	ORPHA	37042	manual	github:AnjaliRH
ARI	0001106	Immune Dysregulation, Polyendocrinopathy, Enteropathy, X-Linked Syndrome	skos:exactMatch	mesh	C580192	manual	github:AnjaliRH
ARI	0001106	Immune Dysregulation, Polyendocrinopathy, Enteropathy, X-Linked Syndrome	skos:exactMatch	ncit	C131009	manual	github:AnjaliRH
ARI	0001106	Immune Dysregulation, Polyendocrinopathy, Enteropathy, X-Linked Syndrome	skos:exactMatch	umls	C0342288	manual	github:AnjaliRH
ARI	0001107	Immune thrombocytopenia	skos:exactMatch	umls	C0398650	manual	github:AnjaliRH
ARI	0001067	Chronic post-COVID-19 syndrome	skos:exactMatch	icd10cm	U09.9	manual	github:KrishnaTO
ARI	0001073	Crohn's disease	skos:exactMatch	umls	C0156147	manual-negative	github:KrishnaTO
ARI	0001074	Cryptogenic organizing pneumonia	skos:exactMatch	ncit	C35806	manual-negative	github:KrishnaTO
ARI	0001074	Cryptogenic organizing pneumonia	skos:exactMatch	icd10cm	J84.114	manual-negative	github:KrishnaTO
ARI	0001074	Cryptogenic organizing pneumonia	skos:exactMatch	umls	C0085786	manual-negative	github:KrishnaTO
ARI	0001074	Cryptogenic organizing pneumonia	skos:exactMatch	mesh	D000080203	manual-negative	github:KrishnaTO
ARI	0001131	Mooren's ulcer	skos:exactMatch	ORPHA	519408	manual	github:KrishnaTO
ARI	0001131	Mooren's ulcer	skos:exactMatch	MONDO	0001032	manual	github:KrishnaTO
ARI	0001131	Mooren's ulcer	skos:exactMatch	DOID	10439	manual	github:KrishnaTO
ARI	0001131	Mooren's ulcer	skos:exactMatch	SNOMEDCT	22440001	manual	github:KrishnaTO
ARI	0001131	Mooren's ulcer	skos:exactMatch	icd10cm	H16.05	manual	github:KrishnaTO
ARI	0001131	Mooren's ulcer	skos:exactMatch	umls	C0155072	manual	github:KrishnaTO
ARI	0001131	Mooren's ulcer	skos:exactMatch	omop	435271	manual	github:KrishnaTO
ARI	0001144	Neuromyotonia	skos:exactMatch	SNOMEDCT	305719002	manual	github:KrishnaTO
ARI	0001144	Neuromyotonia	skos:exactMatch	MONDO	0019399	manual	github:KrishnaTO
ARI	0001144	Neuromyotonia	skos:exactMatch	ncit	C202012	manual	github:KrishnaTO
ARI	0001144	Neuromyotonia	skos:exactMatch	mesh	D020386	manual	github:KrishnaTO
ARI	0001144	Neuromyotonia	skos:exactMatch	umls	C0242287	manual	github:KrishnaTO
ARI	0001144	Neuromyotonia	skos:exactMatch	ORPHA	84142	manual	github:KrishnaTO
ARI	0001144	Neuromyotonia	skos:exactMatch	omop	4125693	manual	github:KrishnaTO
ARI	0001157	Polyglandular autoimmune syndrome type 1	skos:exactMatch	SNOMEDCT	11244009	manual	github:KrishnaTO
ARI	0001157	Polyglandular autoimmune syndrome type 1	skos:exactMatch	omop	4008545	manual	github:KrishnaTO
ARI	0001157	Polyglandular autoimmune syndrome type 1	skos:exactMatch	DOID	0050167	manual	github:KrishnaTO
ARI	0001157	Polyglandular autoimmune syndrome type 1	skos:exactMatch	MONDO	0009411	manual	github:KrishnaTO
ARI	0001157	Polyglandular autoimmune syndrome type 1	skos:exactMatch	ncit	C129727	manual	github:KrishnaTO
ARI	0001157	Polyglandular autoimmune syndrome type 1	skos:exactMatch	ORPHA	3453	manual	github:KrishnaTO
ARI	0001157	Polyglandular autoimmune syndrome type 1	skos:exactMatch	umls	C0085859	manual	github:KrishnaTO
ARI	0001158	Polyglandular autoimmune syndrome type 2	skos:exactMatch	SNOMEDCT	83728000	manual	github:KrishnaTO
ARI	0001158	Polyglandular autoimmune syndrome type 2	skos:exactMatch	omop	4308266	manual	github:KrishnaTO
ARI	0001158	Polyglandular autoimmune syndrome type 2	skos:exactMatch	MONDO	0010012	manual	github:KrishnaTO
ARI	0001158	Polyglandular autoimmune syndrome type 2	skos:exactMatch	ORPHA	3143	manual	github:KrishnaTO
ARI	0001159	Polyglandular autoimmune syndrome type 3	skos:exactMatch	SNOMEDCT	449731009	manual	github:KrishnaTO
ARI	0001159	Polyglandular autoimmune syndrome type 3	skos:exactMatch	omop	42709859	manual	github:KrishnaTO
ARI	0001159	Polyglandular autoimmune syndrome type 3	skos:exactMatch	MONDO	0016422	manual	github:KrishnaTO
ARI	0001159	Polyglandular autoimmune syndrome type 3	skos:exactMatch	ORPHA	227982	manual	github:KrishnaTO
ARI	0001159	Polyglandular autoimmune syndrome type 3	skos:exactMatch	umls	C1535942	manual	github:KrishnaTO
ARI	0001160	Polyglandular autoimmune syndrome type 4	skos:exactMatch	SNOMEDCT	449730005	manual	github:KrishnaTO
ARI	0001160	Polyglandular autoimmune syndrome type 4	skos:exactMatch	omop	42709858	manual	github:KrishnaTO
ARI	0001160	Polyglandular autoimmune syndrome type 4	skos:exactMatch	MONDO	0016423	manual	github:KrishnaTO
ARI	0001160	Polyglandular autoimmune syndrome type 4	skos:exactMatch	ORPHA	227990	manual	github:KrishnaTO
ARI	0001160	Polyglandular autoimmune syndrome type 4	skos:exactMatch	umls	C3266026	manual	github:KrishnaTO
ARI	0001144	Neuromyotonia	skos:exactMatch	omop	46272949	manual-negative	github:KrishnaTO
ARI	0001158	Polyglandular autoimmune syndrome type 2	skos:exactMatch	MONDO	0019012	manual-negative	github:KrishnaTO
ARI	0001158	Polyglandular autoimmune syndrome type 2	skos:exactMatch	ORPHA	65759	manual-negative	github:KrishnaTO
ARI	0001213	Morvan syndrome	skos:exactMatch	DOID	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001213	Morvan syndrome	skos:exactMatch	ncit	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001213	Morvan syndrome	skos:exactMatch	icd10cm	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001144	Neuromyotonia	skos:exactMatch	icd10cm	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001144	Neuromyotonia	skos:exactMatch	DOID	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001157	Polyglandular autoimmune syndrome type 1	skos:exactMatch	icd10cm	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001158	Polyglandular autoimmune syndrome type 2	skos:exactMatch	mesh	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001159	Polyglandular autoimmune syndrome type 3	skos:exactMatch	DOID	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001159	Polyglandular autoimmune syndrome type 3	skos:exactMatch	ncit	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001159	Polyglandular autoimmune syndrome type 3	skos:exactMatch	icd10cm	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001159	Polyglandular autoimmune syndrome type 3	skos:exactMatch	mesh	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001160	Polyglandular autoimmune syndrome type 4	skos:exactMatch	DOID	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001160	Polyglandular autoimmune syndrome type 4	skos:exactMatch	ncit	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001160	Polyglandular autoimmune syndrome type 4	skos:exactMatch	icd10cm	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001160	Polyglandular autoimmune syndrome type 4	skos:exactMatch	mesh	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001158	Polyglandular autoimmune syndrome type 2	skos:exactMatch	DOID	0060234	manual-negative	github:KrishnaTO
ARI	0001158	Polyglandular autoimmune syndrome type 2	skos:exactMatch	umls	C1275078	manual-negative	github:KrishnaTO
ARI	0001158	Polyglandular autoimmune syndrome type 2	skos:exactMatch	mesh	C563187	manual-negative	github:KrishnaTO
ARI	0001158	Polyglandular autoimmune syndrome type 2	skos:exactMatch	ncit	C98873	manual-negative	github:KrishnaTO
ARI	0001166	Primary biliary cholangitis	skos:exactMatch	SNOMEDCT	31712002	manual	github:KrishnaTO
ARI	0001166	Primary biliary cholangitis	skos:exactMatch	omop	4135822	manual	github:KrishnaTO
ARI	0001166	Primary biliary cholangitis	skos:exactMatch	DOID	12236	manual	github:KrishnaTO
ARI	0001166	Primary biliary cholangitis	skos:exactMatch	MONDO	0005388	manual	github:KrishnaTO
ARI	0001166	Primary biliary cholangitis	skos:exactMatch	ncit	C27167	manual	github:KrishnaTO
ARI	0001166	Primary biliary cholangitis	skos:exactMatch	umls	C0008312	manual	github:KrishnaTO
ARI	0001166	Primary biliary cholangitis	skos:exactMatch	ORPHA	186	manual	github:KrishnaTO
ARI	0001166	Primary biliary cholangitis	skos:exactMatch	icd10cm	K74.3	manual	github:KrishnaTO
ARI	0001166	Primary biliary cholangitis	skos:exactMatch	mesh	D008105	manual	github:KrishnaTO
ARI	0001190	SLE glomerulonephritis syndrome	skos:exactMatch	SNOMEDCT	68815009	manual	github:KrishnaTO
ARI	0001190	SLE glomerulonephritis syndrome	skos:exactMatch	omop	4285717	manual	github:KrishnaTO
ARI	0001190	SLE glomerulonephritis syndrome	skos:exactMatch	DOID	0080162	manual	github:KrishnaTO
ARI	0001190	SLE glomerulonephritis syndrome	skos:exactMatch	MONDO	0005556	manual	github:KrishnaTO
ARI	0001190	SLE glomerulonephritis syndrome	skos:exactMatch	ncit	C34789	manual	github:KrishnaTO
ARI	0001190	SLE glomerulonephritis syndrome	skos:exactMatch	umls	C0024143	manual	github:KrishnaTO
ARI	0001190	SLE glomerulonephritis syndrome	skos:exactMatch	mesh	D008181	manual	github:KrishnaTO
ARI	0001187	Schnitzler syndrome	skos:exactMatch	SNOMEDCT	402415001	manual	github:KrishnaTO
ARI	0001187	Schnitzler syndrome	skos:exactMatch	omop	4297647	manual	github:KrishnaTO
ARI	0001187	Schnitzler syndrome	skos:exactMatch	DOID	4371	manual	github:KrishnaTO
ARI	0001187	Schnitzler syndrome	skos:exactMatch	MONDO	0018304	manual	github:KrishnaTO
ARI	0001187	Schnitzler syndrome	skos:exactMatch	ORPHA	37748	manual	github:KrishnaTO
ARI	0001187	Schnitzler syndrome	skos:exactMatch	umls	C0524988	manual	github:KrishnaTO
ARI	0001187	Schnitzler syndrome	skos:exactMatch	mesh	D019873	manual	github:KrishnaTO
ARI	0001191	Small fiber neuropathy	skos:exactMatch	SNOMEDCT	709489006	manual	github:KrishnaTO
ARI	0001191	Small fiber neuropathy	skos:exactMatch	DOID	0070701	manual	github:KrishnaTO
ARI	0001191	Small fiber neuropathy	skos:exactMatch	omop	46271378	manual	github:KrishnaTO
ARI	0001191	Small fiber neuropathy	skos:exactMatch	MONDO	0800207	manual	github:KrishnaTO
ARI	0001191	Small fiber neuropathy	skos:exactMatch	ncit	C125389	manual	github:KrishnaTO
ARI	0001191	Small fiber neuropathy	skos:exactMatch	umls	C3276706	manual	github:KrishnaTO
ARI	0001191	Small fiber neuropathy	skos:exactMatch	mesh	D000071075	manual	github:KrishnaTO
ARI	0001201	Temporal arteritis	skos:exactMatch	SNOMEDCT	400130008	manual	github:KrishnaTO
ARI	0001201	Temporal arteritis	skos:exactMatch	omop	4290976	manual	github:KrishnaTO
ARI	0001201	Temporal arteritis	skos:exactMatch	DOID	13375	manual	github:KrishnaTO
ARI	0001201	Temporal arteritis	skos:exactMatch	MONDO	0008538	manual	github:KrishnaTO
ARI	0001201	Temporal arteritis	skos:exactMatch	ncit	C35065	manual	github:KrishnaTO
ARI	0001201	Temporal arteritis	skos:exactMatch	umls	C0039483	manual	github:KrishnaTO
ARI	0001201	Temporal arteritis	skos:exactMatch	ORPHA	397	manual	github:KrishnaTO
ARI	0001201	Temporal arteritis	skos:exactMatch	mesh	D013700	manual	github:KrishnaTO
ARI	0001203	Tolosa-Hunt syndrome	skos:exactMatch	SNOMEDCT	95794005	manual	github:KrishnaTO
ARI	0001203	Tolosa-Hunt syndrome	skos:exactMatch	omop	4317989	manual	github:KrishnaTO
ARI	0001203	Tolosa-Hunt syndrome	skos:exactMatch	DOID	1278	manual	github:KrishnaTO
ARI	0001203	Tolosa-Hunt syndrome	skos:exactMatch	MONDO	0018983	manual	github:KrishnaTO
ARI	0001203	Tolosa-Hunt syndrome	skos:exactMatch	ncit	C85193	manual	github:KrishnaTO
ARI	0001203	Tolosa-Hunt syndrome	skos:exactMatch	mesh	D020333	manual	github:KrishnaTO
ARI	0001203	Tolosa-Hunt syndrome	skos:exactMatch	umls	C0040381	manual	github:KrishnaTO
ARI	0001203	Tolosa-Hunt syndrome	skos:exactMatch	ORPHA	64686	manual	github:KrishnaTO
ARI	0001206	Undifferentiated connective tissue disease	skos:exactMatch	SNOMEDCT	239918008	manual	github:KrishnaTO
ARI	0001206	Undifferentiated connective tissue disease	skos:exactMatch	omop	4344165	manual	github:KrishnaTO
ARI	0001206	Undifferentiated connective tissue disease	skos:exactMatch	MONDO	0019527	manual	github:KrishnaTO
ARI	0001206	Undifferentiated connective tissue disease	skos:exactMatch	ncit	C116776	manual	github:KrishnaTO
ARI	0001206	Undifferentiated connective tissue disease	skos:exactMatch	mesh	D000074079	manual	github:KrishnaTO
ARI	0001206	Undifferentiated connective tissue disease	skos:exactMatch	umls	C0409999	manual	github:KrishnaTO
ARI	0001206	Undifferentiated connective tissue disease	skos:exactMatch	ORPHA	90002	manual	github:KrishnaTO
ARI	0001207	Urticarial vasculitis	skos:exactMatch	SNOMEDCT	402656007	manual	github:KrishnaTO
ARI	0001207	Urticarial vasculitis	skos:exactMatch	omop	4292532	manual	github:KrishnaTO
ARI	0001166	Primary biliary cholangitis	skos:exactMatch	ncit	C51225	manual-negative	github:KrishnaTO
ARI	0001166	Primary biliary cholangitis	skos:exactMatch	umls	C0023892	manual-negative	github:KrishnaTO
ARI	0001166	Primary biliary cholangitis	skos:exactMatch	icd10cm	K74.5	manual-negative	github:KrishnaTO
ARI	0001207	Urticarial vasculitis	skos:exactMatch	MONDO	0018227	manual-negative	github:KrishnaTO
ARI	0001207	Urticarial vasculitis	skos:exactMatch	ORPHA	36412	manual-negative	github:KrishnaTO
ARI	0001207	Urticarial vasculitis	skos:exactMatch	umls	C0343206	manual-negative	github:KrishnaTO
ARI	0001190	SLE glomerulonephritis syndrome	skos:exactMatch	icd10cm	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001190	SLE glomerulonephritis syndrome	skos:exactMatch	ORPHA	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001187	Schnitzler syndrome	skos:exactMatch	ncit	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001187	Schnitzler syndrome	skos:exactMatch	icd10cm	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001191	Small fiber neuropathy	skos:exactMatch	ORPHA	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001191	Small fiber neuropathy	skos:exactMatch	icd10cm	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001203	Tolosa-Hunt syndrome	skos:exactMatch	icd10cm	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001206	Undifferentiated connective tissue disease	skos:exactMatch	DOID	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001207	Urticarial vasculitis	skos:exactMatch	DOID	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001207	Urticarial vasculitis	skos:exactMatch	MONDO	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001207	Urticarial vasculitis	skos:exactMatch	ncit	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001207	Urticarial vasculitis	skos:exactMatch	icd10cm	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001207	Urticarial vasculitis	skos:exactMatch	mesh	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001207	Urticarial vasculitis	skos:exactMatch	ORPHA	NoTermFound	manual-absent	github:KrishnaTO
ARI	0001211	Warm autoimmune hemolytic anemia	skos:exactMatch	icd10cm	D59.11	manual	github:KrishnaTO
ARI	0001211	Warm autoimmune hemolytic anemia	skos:exactMatch	ORPHA	90033	manual	github:KrishnaTO
ARI	0001211	Warm autoimmune hemolytic anemia	skos:exactMatch	umls	C0272118	manual	github:KrishnaTO
ARI	0001211	Warm autoimmune hemolytic anemia	skos:exactMatch	ncit	C162611	manual	github:KrishnaTO
ARI	0001211	Warm autoimmune hemolytic anemia	skos:exactMatch	MONDO	0019532	manual	github:KrishnaTO
ARI	0001211	Warm autoimmune hemolytic anemia	skos:exactMatch	SNOMEDCT	3978000	manual	github:KrishnaTO
ARI	0001211	Warm autoimmune hemolytic anemia	skos:exactMatch	omop	4219853	manual	github:KrishnaTO
ARI	0001180	Retinocochleocerebral vasculopathy	skos:exactMatch	SNOMEDCT	702575003	manual	github:KrishnaTO
ARI	0001180	Retinocochleocerebral vasculopathy	skos:exactMatch	omop	45765600	manual	github:KrishnaTO
ARI	0001180	Retinocochleocerebral vasculopathy	skos:exactMatch	MONDO	0019390	manual	github:KrishnaTO
ARI	0001180	Retinocochleocerebral vasculopathy	skos:exactMatch	ncit	C116363	manual	github:KrishnaTO
ARI	0001180	Retinocochleocerebral vasculopathy	skos:exactMatch	mesh	D055955	manual	github:KrishnaTO
ARI	0001180	Retinocochleocerebral vasculopathy	skos:exactMatch	umls	C2717757	manual	github:KrishnaTO
ARI	0001180	Retinocochleocerebral vasculopathy	skos:exactMatch	ORPHA	838	manual	github:KrishnaTO
